tweet_id,timestamp,text,rating_numerator,rating_denominator,name,dog_stage,favorite_count,retweet_count,source_device,p1,p1_conf,p1_dog,p2,p2_conf,p2_dog,p3,p3_conf,p3_dog,p_class
740995100998766593,2016-06-09 19:52:53+00:00,This is Leo. He's a vape god. Blows o's for days. Probably drives a Subaru. Definitely owns multiple fedoras. 10/10 https://t.co/nt2x3fHaRJ,10.0,10.0,Leo,,7018,3154,Twitter for iPhone,Malamute,0.454363,True,Samoyed,0.215967,True,Siberian Husky,0.0775003,True,dog
740711788199743490,2016-06-09 01:07:06+00:00,Here we are witnessing the touchdown of a pupnado. It's not funny it's actually very deadly. 9/10 might still pet https://t.co/CmLoKMbOHv,9.0,10.0,None,,3736,1062,Twitter for iPhone,Toy Poodle,0.388277,True,Angora,0.180264,False,Persian Cat,0.0496560999999999,False,hybrid
740699697422163968,2016-06-09 00:19:04+00:00,This is Chip. He only mowed half the yard. 8/10 quit the shit Chip we have other things to do https://t.co/LjzZKQ7vmK,8.0,10.0,Chip,,3101,888,Twitter for iPhone,Lawn Mower,0.878863,False,Swing,0.0245351,False,Barrow,0.0195772,False,not dog
740676976021798912,2016-06-08 22:48:46+00:00,"Meet Baloo. He's expecting a fast ground ball, hence the wide stance. Prepared af. 11/10 nothing runs like a pupper https://t.co/sMbMw5Z2XC",11.0,10.0,Baloo,pupper,19881,7724,Twitter for iPhone,Wombat,0.462952,False,Norwegian Elkhound,0.275225,True,Siamese Cat,0.0435593,False,hybrid
740373189193256964,2016-06-08 02:41:38+00:00,"After so many requests, this is Bretagne. She was the last surviving 9/11 search dog, and our second ever 14/10. RIP https://t.co/XAVDNDaVgQ",9.0,11.0,None,,20648,9220,Twitter for iPhone,Golden Retriever,0.8076439999999999,True,Kuvasz,0.101286,True,Labrador Retriever,0.0237853,True,dog
740365076218183684,2016-06-08 02:09:24+00:00,When the photographer forgets to tell you where to look... 10/10 https://t.co/u1GHWxhC85,10.0,10.0,None,,2727,495,Twitter for iPhone,Bow Tie,0.246313,False,Windsor Tie,0.172446,False,Mushroom,0.137516,False,not dog
740359016048689152,2016-06-08 01:45:19+00:00,This is Chase. He's in a predicament. 9/10 help is on the way buddy https://t.co/0HmBk5sSbW,9.0,10.0,Chase,,3610,967,Twitter for iPhone,Golden Retriever,0.8636870000000001,True,Kuvasz,0.0485901,True,Labrador Retriever,0.0473966,True,dog
740214038584557568,2016-06-07 16:09:13+00:00,This is getting incredibly frustrating. This is a Mexican Golden Beaver. We only rate dogs. Only send dogs ...10/10 https://t.co/0yolOOyD3X,10.0,10.0,None,,7335,2220,Twitter for iPhone,Chesapeake Bay Retriever,0.586414,True,Labrador Retriever,0.189782,True,Vizsla,0.0676072,True,dog
739979191639244800,2016-06-07 00:36:02+00:00,This is Nollie. She's waving at you. If you don't wave back you're a monster. She's also portable as hell. 12/10 https://t.co/7AKdkCOlMf,12.0,10.0,Nollie,,21898,6719,Twitter for iPhone,Irish Water Spaniel,0.2858,True,Wig,0.240653,False,Toy Poodle,0.0749138999999999,True,hybrid
739932936087216128,2016-06-06 21:32:13+00:00,Say hello to Rorie. She's zen af. Just enjoying a treat in the sunlight. 10/10 would immediately trade lives with https://t.co/yctnFptdQ1,10.0,10.0,Rorie,,4443,1217,Twitter for iPhone,Redbone,0.243904,True,Beagle,0.210975,True,Vizsla,0.076443,True,dog
739844404073074688,2016-06-06 15:40:26+00:00,This is Simba. He's the grand prize. The trophy is just for participation. 12/10 would pet so damn well https://t.co/4qiuC0lXq5,12.0,10.0,Simba,,4138,966,Twitter for iPhone,Toy Poodle,0.342397,True,Table Lamp,0.104451,False,Miniature Poodle,0.079871,True,hybrid
739606147276148736,2016-06-05 23:53:41+00:00,Meet Benji. He just turned 1. Has already given up on a traditional pupper physique. Just inhaled that thing. 9/10 https://t.co/sLUC4th3Zj,9.0,10.0,Benji,pupper,5897,1876,Twitter for iPhone,Blenheim Spaniel,0.933755,True,Cocker Spaniel,0.0417194,True,Brittany Spaniel,0.00671256,True,dog
739544079319588864,2016-06-05 19:47:03+00:00,This... is a Tyrannosaurus rex. We only rate dogs. Please only send in dogs. Thank you ...10/10 https://t.co/zxw8d5g94P,10.0,10.0,None,,43694,24319,Twitter for iPhone,Labrador Retriever,0.967397,True,Golden Retriever,0.0166414,True,Ice Bear,0.0148575999999999,False,hybrid
739485634323156992,2016-06-05 15:54:48+00:00,This is Kyle. He's a heavy drinker and an avid pot user. Just wants to be pupular. 6/10 I can't support this Kyle https://t.co/rRULp7XFnO,6.0,10.0,Kyle,,7887,3309,Twitter for iPhone,Walker Hound,0.640256,True,English Foxhound,0.2297989999999999,True,Beagle,0.037754,True,dog
739238157791694849,2016-06-04 23:31:25+00:00,Here's a doggo blowing bubbles. It's downright legendary. 13/10 would watch on repeat forever (vid by Kent Duryee) https://t.co/YcXgHfp1EC,13.0,10.0,None,doggo,75163,52360,Twitter for iPhone,Eskimo Dog,0.503372,True,Siberian Husky,0.390413,True,Malamute,0.0809011999999999,True,dog
738885046782832640,2016-06-04 00:08:17+00:00,This is Charles. He's a Nova Scotian Towel Pouncer. Deadly af. Nifty tongue slip. 11/10 would pet with caution https://t.co/EfejX3iRGr,11.0,10.0,Charles,,4127,1283,Twitter for iPhone,Bath Towel,0.8783200000000001,False,Swab,0.0206333,False,American Staffordshire Terrier,0.0155351,True,hybrid
738883359779196928,2016-06-04 00:01:35+00:00,When a single soap orb changes your entire perception of the universe... 10/10 https://t.co/9eCXpVExJc,10.0,10.0,None,,3661,917,Twitter for iPhone,Labrador Retriever,0.691137,True,Golden Retriever,0.1955579999999999,True,Chesapeake Bay Retriever,0.0195849,True,dog
738537504001953792,2016-06-03 01:07:16+00:00,This is Bayley. She fell asleep trying to escape her evil fence enclosure. 11/10 night night puppo https://t.co/AxSiqAKEKu,11.0,10.0,Bayley,puppo,5575,1759,Twitter for iPhone,Chow,0.808737,True,Gibbon,0.0289424,False,Pembroke,0.0264979,True,hybrid
738402415918125056,2016-06-02 16:10:29+00:00,"""Don't talk to me or my son ever again"" ...10/10 for both https://t.co/s96OYXZIfK",10.0,10.0,None,,3599,955,Twitter for iPhone,Cocker Spaniel,0.346695,True,Blenheim Spaniel,0.193905,True,Chihuahua,0.078,True,dog
738184450748633089,2016-06-02 01:44:22+00:00,"For the last time, we only rate dogs. Pls stop sending other animals like this Duck-Billed Platypus. Thank you. 9/10 https://t.co/twxYcPOafl",9.0,10.0,None,,4727,1360,Twitter for iPhone,Bedlington Terrier,0.289471,True,Standard Poodle,0.1736849999999999,True,Great Pyrenees,0.157081,True,dog
738166403467907072,2016-06-02 00:32:39+00:00,This is Axel. He's a professional leaf catcher. 12/10 gifted af https://t.co/P8bgOMMTRs,12.0,10.0,Axel,,9635,3828,Twitter for iPhone,Keeshond,0.8788860000000001,True,Norwegian Elkhound,0.0866594,True,Malamute,0.0212803,True,dog
738156290900254721,2016-06-01 23:52:28+00:00,This is Storkson. He's wet and sad. 10/10 cheer up pup https://t.co/nrzvzPuTvC,10.0,10.0,Storkson,,2768,748,Twitter for iPhone,Pug,0.751758,True,Tub,0.110748,False,Bathtub,0.1041319999999999,False,hybrid
737826014890496000,2016-06-01 02:00:04+00:00,This is Remy. He has some long ass ears (probably magical). Also very proud of broken stick. 10/10 such a good boy https://t.co/EZx0YjPjPK,10.0,10.0,Remy,,5757,2006,Twitter for iPhone,Vizsla,0.990391,True,Rhodesian Ridgeback,0.00560474,True,Chesapeake Bay Retriever,0.00286936,True,dog
737800304142471168,2016-06-01 00:17:54+00:00,This is Bella. She's ubering home after a few too many drinks. 10/10 socially conscious af https://t.co/KxkOgq80Xj,10.0,10.0,Bella,,10943,3904,Twitter for iPhone,Malamute,0.374682,True,Norwegian Elkhound,0.334853,True,Limousine,0.0681732,False,hybrid
737678689543020544,2016-05-31 16:14:39+00:00,We only rate dogs. Pls stop sending in non-canines like this Slovak Car Bunny. It makes my job very difficult. 11/10 https://t.co/VflvQLH2y5,11.0,10.0,None,,5528,1509,Twitter for iPhone,Pembroke,0.935307,True,Cardigan,0.0498741999999999,True,Chihuahua,0.0116032,True,dog
737445876994609152,2016-05-31 00:49:32+00:00,Just wanted to share this super rare Rainbow Floofer in case you guys haven't seen it yet. 13/10 colorful af https://t.co/CaG9MzD3WT,13.0,10.0,None,floofer,11302,5048,Twitter for iPhone,Samoyed,0.400568,True,Pomeranian,0.331268,True,Maltese Dog,0.0454261,True,dog
737322739594330112,2016-05-30 16:40:14+00:00,Say hello to Lily. She's not injured or anything. Just wants everyone to hear her. 9/10 clever af https://t.co/3xqGVH0Dhw,9.0,10.0,Lily,,3953,907,Twitter for iPhone,Guinea Pig,0.148526,False,Solar Dish,0.0971828999999999,False,Park Bench,0.0593119,False,not dog
737310737551491075,2016-05-30 15:52:33+00:00,Everybody stop what you're doing and watch these puppers enjoy summer. Both 13/10 https://t.co/wvjqSCN6iC,13.0,10.0,None,,16040,8329,Twitter for iPhone,Cliff,0.439077,False,Lakeside,0.0628992,False,Valley,0.0397584999999999,False,not dog
736736130620620800,2016-05-29 01:49:16+00:00,This is Chadrick. He's gnarly af 13/10 https://t.co/447tyBN0mW,13.0,10.0,Chadrick,,4736,1972,Twitter for iPhone,Schipperke,0.545502,True,Groenendael,0.298622,True,Labrador Retriever,0.0309864,True,dog
736365877722001409,2016-05-28 01:18:00+00:00,This is Rory. He's extremely impatient. 11/10 settle down pupper https://t.co/e3tfXJLi40,11.0,10.0,Rory,pupper,4367,1408,Twitter for iPhone,Cup,0.473555,False,Toy Poodle,0.082606,True,Consomme,0.048298,False,hybrid
736225175608430592,2016-05-27 15:58:54+00:00,We only rate dogs. Please stop sending in non-canines like this Alaskan Flop Turtle. This is very frustrating. 10/10 https://t.co/qXteK6Atxc,10.0,10.0,None,,8901,3115,Twitter for iPhone,Labrador Retriever,0.399217,True,West Highland White Terrier,0.13771,True,Cocker Spaniel,0.0620327,True,dog
736010884653420544,2016-05-27 01:47:23+00:00,Right after you graduate vs when you remember you're on your own now and can barely work a washing machine ...10/10 https://t.co/O1TLuYjsNS,10.0,10.0,None,,8652,3355,Twitter for iPhone,Golden Retriever,0.553901,True,Labrador Retriever,0.119475,True,Bluetick,0.077475,True,dog
735991953473572864,2016-05-27 00:32:10+00:00,This is Maxaroni. He's curly af. Also rather fabulous. 11/10 would hug well https://t.co/A216OjIdca,11.0,10.0,Maxaroni,,3934,1283,Twitter for iPhone,Cocker Spaniel,0.961643,True,Toy Poodle,0.0115468999999999,True,Soft-Coated Wheaten Terrier,0.00490333,True,dog
735648611367784448,2016-05-26 01:47:51+00:00,*faints* 12/10 perfection in pupper form https://t.co/t6TxTwTLEK,12.0,10.0,None,pupper,4397,1237,Twitter for iPhone,Pembroke,0.4625939999999999,True,Seat Belt,0.261854,False,Cardigan,0.151698,True,hybrid
735635087207878657,2016-05-26 00:54:06+00:00,This is Dakota. He hasn't grow into his skin yet. 11/10 would squeeze softly https://t.co/IvFSlNXpgj,11.0,10.0,Dakota,,6776,2659,Twitter for iPhone,Pug,0.8918709999999999,True,Goose,0.0143766,False,Fur Coat,0.00845143,False,hybrid
735274964362878976,2016-05-25 01:03:06+00:00,We only rate dogs. Please stop sending in your 31 year old sons that won't get out of your house. Thank you... 11/10 https://t.co/aTU53NNUkt,11.0,10.0,None,,9629,4707,Twitter for iPhone,Studio Couch,0.944692,False,Four-Poster,0.00794163,False,Quilt,0.00630206,False,not dog
735256018284875776,2016-05-24 23:47:49+00:00,This is Kellogg. He accidentally opened the front facing camera. 8/10 get it together doggo https://t.co/MRYv7nDPyS,8.0,10.0,Kellogg,doggo,3675,993,Twitter for iPhone,Staffordshire Bullterrier,0.523191,True,French Bulldog,0.3511039999999999,True,Doormat,0.0280752999999999,False,hybrid
735137028879360001,2016-05-24 15:55:00+00:00,Meet Buckley. His family &amp; some neighbors came over to watch him perform but he's nervous af. 9/10 u got this pupper https://t.co/5bdCpPlno9,9.0,10.0,Buckley,pupper,3428,1092,Twitter for iPhone,Walker Hound,0.413535,True,Beagle,0.233891,True,English Foxhound,0.164943,True,dog
734912297295085568,2016-05-24 01:02:00+00:00,This is Jax. He's a literal fluffball. Sneaky tongue slip. 10/10 would pet nonstop https://t.co/9MGouPwQmK,10.0,10.0,Jax,,2993,572,Twitter for iPhone,Maltese Dog,0.847292,True,Feather Boa,0.0593786,False,Old English Sheepdog,0.052758,True,hybrid
734787690684657664,2016-05-23 16:46:51+00:00,This dog is more successful than I will ever be. 13/10 absolute legend https://t.co/BPoaHySYwA,13.0,10.0,None,,13745,7102,Twitter for iPhone,Golden Retriever,0.883991,True,Chow,0.0235416,True,Labrador Retriever,0.0160559,True,dog
734776360183431168,2016-05-23 16:01:50+00:00,This is Livvie. Someone should tell her it's been 47 years since Woodstock. Magical eyes tho 11/10 would stare into https://t.co/qw07vhVHuO,11.0,10.0,Livvie,,2742,608,Twitter for iPhone,Siberian Husky,0.304902,True,Eskimo Dog,0.155147,True,Malamute,0.0509424,True,dog
733828123016450049,2016-05-21 01:13:53+00:00,This is Terry. The harder you hug him the farther his tongue sticks out. 10/10 magical af https://t.co/RFToQQI8fJ,10.0,10.0,Terry,,3926,881,Twitter for iPhone,Beagle,0.4723239999999999,True,Walker Hound,0.121779,True,Saint Bernard,0.11464,True,dog
733822306246479872,2016-05-21 00:50:46+00:00,This is Moose. He's a Polynesian Floofer. Dapper af. 10/10 would pet diligently https://t.co/mVfqRdppTL,10.0,10.0,Moose,floofer,4015,1141,Twitter for iPhone,Lhasa,0.457356,True,Shih-Tzu,0.371282,True,Tibetan Terrier,0.048359,True,dog
733482008106668032,2016-05-20 02:18:32+00:00,"""Ello this is dog how may I assist"" ...10/10 https://t.co/jeAENpjH7L",10.0,10.0,None,,3438,1065,Twitter for iPhone,French Bulldog,0.619382,True,Computer Keyboard,0.142274,False,Mouse,0.0585047,False,hybrid
733460102733135873,2016-05-20 00:51:30+00:00,This is Hermione. Her face is as old as time. Appears fluffy af tho. 11/10 pretty damn majestic https://t.co/0b41Q4DKCA,11.0,10.0,Hermione,,4605,1451,Twitter for iPhone,Chow,0.931275,True,Beaver,0.0288311,False,Dhole,0.017379,False,hybrid
733109485275860992,2016-05-19 01:38:16+00:00,"Like father (doggo), like son (pupper). Both 12/10 https://t.co/pG2inLaOda",12.0,10.0,None,multiple,44619,17621,Twitter for iPhone,Golden Retriever,0.945523,True,Labrador Retriever,0.0423191,True,Doormat,0.00395626,False,hybrid
732732193018155009,2016-05-18 00:39:02+00:00,This is Ralpher. He's an East Guinean Flop Dog. Cuddly af. 12/10 https://t.co/rVOLuNRpjH,12.0,10.0,Ralpher,,2671,599,Twitter for iPhone,Koala,0.162935,False,Staffordshire Bullterrier,0.127969,True,Mongoose,0.096421,False,hybrid
732726085725589504,2016-05-18 00:14:46+00:00,This is Aldrick. He looks wise af. Also exceptionally fluffy. Only two legs tho (unfortunate). 11/10 would still hug https://t.co/QwiCVLPMNL,11.0,10.0,Aldrick,,3855,1003,Twitter for iPhone,Pomeranian,0.961902,True,Samoyed,0.0242893,True,Chow,0.00577178,True,dog
732585889486888962,2016-05-17 14:57:41+00:00,"When your teacher agreed on 10,000 RTs and no final but after 24 hours you only have 37... 10/10 https://t.co/sVnJfWVjUp",10.0,10.0,None,,4016,868,Twitter for iPhone,Staffordshire Bullterrier,0.843359,True,American Staffordshire Terrier,0.0282903,True,Miniature Pinscher,0.0167929,True,dog
732375214819057664,2016-05-17 01:00:32+00:00,This is Kyle (pronounced 'Mitch'). He strives to be the best doggo he can be. 11/10 would pat on head approvingly https://t.co/aA2GiTGvlE,11.0,10.0,Kyle,doggo,8832,2838,Twitter for iPhone,Tennis Ball,0.998673,False,Basset,0.000547053,True,Golden Retriever,0.00035998,True,hybrid
732005617171337216,2016-05-16 00:31:53+00:00,This is Larry. He has no self control. Tongue still nifty af tho 11/10 https://t.co/ghyT4Ubk1r,11.0,10.0,Larry,,16324,6154,Twitter for iPhone,English Setter,0.677408,True,Border Collie,0.052724,True,Cocker Spaniel,0.0485719,True,dog
731285275100512256,2016-05-14 00:49:30+00:00,This is Solomon. He's a Beneroo Cumberflop. 12/10 would hug passionately https://t.co/5phLAnGPTP,12.0,10.0,Solomon,,3798,1090,Twitter for iPhone,Pembroke,0.967103,True,Cardigan,0.0211264,True,Chihuahua,0.00223107,True,dog
731156023742988288,2016-05-13 16:15:54+00:00,Say hello to this unbelievably well behaved squad of doggos. 204/170 would try to pet all at once https://t.co/yGQI3He3xv,204.0,170.0,None,,4196,1434,Twitter for iPhone,Lakeside,0.501767,False,Breakwater,0.0513505999999999,False,King Penguin,0.0494438,False,not dog
730924654643314689,2016-05-13 00:56:32+00:00,We only rate dogs. Pls stop sending non-canines like this Bulgarian Eyeless Porch Bear. This is unacceptable... 9/10 https://t.co/2yctWAUZ3Z,9.0,10.0,None,,6682,2234,Twitter for iPhone,Polecat,0.185382,False,Mink,0.1052819999999999,False,Newfoundland,0.0862411,True,hybrid
730573383004487680,2016-05-12 01:40:42+00:00,This is Rooney. He can't comprehend glass. 10/10 it'll be ok pupper https://t.co/CnUl2uDBBV,10.0,10.0,Rooney,pupper,5407,2435,Twitter for iPhone,American Staffordshire Terrier,0.810158,True,Labrador Retriever,0.0582049999999999,True,Weimaraner,0.0279295,True,dog
730427201120833536,2016-05-11 15:59:50+00:00,This is Crystal. She's flawless. Really wants to be a frat bro. 11/10 who does she even know here? https://t.co/WyqNFvEulG,11.0,10.0,Crystal,,3809,1176,Twitter for iPhone,Eskimo Dog,0.682082,True,Siberian Husky,0.289288,True,Staffordshire Bullterrier,0.00877069,True,dog
730211855403241472,2016-05-11 01:44:07+00:00,This is Ziva. She doesn't know how her collar works. 11/10 would totally fix for her https://t.co/K7pthJXjWE,11.0,10.0,Ziva,,4180,1182,Twitter for iPhone,Pug,0.341663,True,Norwegian Elkhound,0.171222,True,German Shepherd,0.1246869999999999,True,dog
730196704625098752,2016-05-11 00:43:55+00:00,This is Charles. He's camera shy. Tail longer than average. Doesn't look overwhelmingly fluffy. 6/10 would still pet https://t.co/rXvcElhoog,6.0,10.0,Charles,,5339,2172,Twitter for iPhone,Hand Blower,0.296145,False,Chain Mail,0.262271,False,Toilet Seat,0.149497,False,not dog
729854734790754305,2016-05-10 02:05:03+00:00,Say hello to Ollie. He conducts this train. He also greets you as you enter. Kind af. 11/10 would pet so firmly https://t.co/jVxOGKEU0z,11.0,10.0,Ollie,,4396,1268,Twitter for iPhone,Doormat,0.359586,False,China Cabinet,0.0539014,False,Passenger Car,0.0526646999999999,False,not dog
729838605770891264,2016-05-10 01:00:58+00:00,"""Challenge completed"" 
(pupgraded to 12/10) https://t.co/85dTK7XCXB",12.0,10.0,None,,1856,431,Twitter for iPhone,Stone Wall,0.7582180000000001,False,Patio,0.0742053999999999,False,Prison,0.013826,False,not dog
729823566028484608,2016-05-10 00:01:12+00:00,This is Stefan. He's a downright remarkable pup. 13/10 https://t.co/Ebjt6Y4fMh,13.0,10.0,Stefan,,4358,1390,Twitter for iPhone,Kelpie,0.218408,True,Arabian Camel,0.114368,False,Coyote,0.0964093,False,hybrid
729463711119904772,2016-05-09 00:11:16+00:00,Meet Pupcasso. You can't afford his art. 13/10 talented af https://t.co/f2VUpy4WO0,13.0,10.0,Pupcasso,,6340,2586,Twitter for iPhone,German Shepherd,0.829307,True,Doberman,0.0225,True,Basenji,0.0211901,True,dog
729113531270991872,2016-05-08 00:59:46+00:00,"""Challenge accepted""
10/10 https://t.co/vNjvr5Bl9u",10.0,10.0,None,,2054,370,Twitter for iPhone,Stone Wall,0.6061880000000001,False,Prison,0.064831,False,Bannister,0.0480482,False,not dog
728986383096946689,2016-05-07 16:34:32+00:00,"This is Puff. He started out on the streets (first pic), but don't let the new smile fool you, still tough af. 11/10 https://t.co/kiuXRXcg4B",11.0,10.0,Puff,,3460,917,Twitter for iPhone,Maltese Dog,0.95207,True,Toy Poodle,0.0272705999999999,True,Miniature Poodle,0.00487436,True,dog
728760639972315136,2016-05-07 01:37:30+00:00,"When you're way too slow for the ""down low"" portion of a high five. 13/10 https://t.co/Cofwoy7Vpq",13.0,10.0,None,,5090,1911,Twitter for iPhone,Pembroke,0.939134,True,Cardigan,0.0543356,True,Chihuahua,0.00559029,True,dog
728751179681943552,2016-05-07 00:59:55+00:00,This is Flurpson. He can't believe it's not butter. 10/10 https://t.co/XD3ort1PsE,10.0,10.0,Flurpson,,3032,757,Twitter for iPhone,Saint Bernard,0.48205,True,Collie,0.20274,True,Borzoi,0.0379758,True,dog
728653952833728512,2016-05-06 18:33:34+00:00,This is Coleman. Somebody needs to tell him that he's sitting in chairs wrong. 8/10 https://t.co/O10zjJ2Ixs,8.0,10.0,Coleman,,3620,1169,Twitter for iPhone,Window Shade,0.594333,False,Studio Couch,0.053515,False,Rotisserie,0.0412478,False,not dog
728409960103686147,2016-05-06 02:24:02+00:00,This is Wallace. He's a skater pup. He said see ya later pup. Can easily do a kick flip. Gnarly af. 10/10 v petable https://t.co/5i8fORVKgr,10.0,10.0,Wallace,,5383,2269,Twitter for iPhone,Siamese Cat,0.478278,False,Saint Bernard,0.0942456,True,King Penguin,0.0821567,False,hybrid
728387165835677696,2016-05-06 00:53:27+00:00,"This is Enchilada (yes, that's her real name). She's a Low-Cruisin Plopflopple. Very rare. Only a few left. 12/10 https://t.co/SiaiTWgsfP",12.0,10.0,Enchilada,,3999,1075,Twitter for iPhone,Collie,0.266414,True,Great Pyrenees,0.138546,True,Keeshond,0.109014,True,dog
728046963732717569,2016-05-05 02:21:37+00:00,This is Raymond. He controls fountains with his tongue. 11/10 pretty damn magical https://t.co/9aMxSbOaAZ,11.0,10.0,Raymond,,4722,1328,Twitter for iPhone,Newfoundland,0.255971,True,Groenendael,0.175583,True,German Shepherd,0.164135,True,dog
728035342121635841,2016-05-05 01:35:26+00:00,This is all I want in my life. 12/10 for super sleepy pupper https://t.co/4RlLA5ObMh,12.0,10.0,None,pupper,4953,1872,Twitter for iPhone,Handkerchief,0.302961,False,Pomeranian,0.248664,True,Shih-Tzu,0.111015,True,hybrid
728015554473250816,2016-05-05 00:16:48+00:00,This is Rueben. He has reached ultimate pupper zen state. 11/10 tranquil af https://t.co/Z167HgtnBi,11.0,10.0,Rueben,pupper,4479,1219,Twitter for iPhone,Cocker Spaniel,0.384559,True,Golden Retriever,0.091661,True,Sandbar,0.0817989,False,hybrid
727685679342333952,2016-05-04 02:26:00+00:00,This is Cilantro. She's a Fellation Gadzooks. Eyes are super magical af. 12/10 could get lost in https://t.co/yJ26LNuyj5,12.0,10.0,Cilantro,,3206,720,Twitter for iPhone,Border Collie,0.462408,True,Collie,0.214556,True,Eskimo Dog,0.0356036,True,dog
727644517743104000,2016-05-03 23:42:26+00:00,Here's a doggo struggling to cope with the winds. 13/10 https://t.co/qv3aUwaouT,13.0,10.0,None,doggo,6431,1962,Twitter for iPhone,Great Pyrenees,0.457164,True,Kuvasz,0.39171,True,Labrador Retriever,0.0945226,True,dog
727524757080539137,2016-05-03 15:46:33+00:00,This pupper had to undergo emergency haircut surgery so he could hear again. 10/10 miraculous af https://t.co/fUyDIFkBwx,10.0,10.0,None,pupper,4900,1379,Twitter for iPhone,Pomeranian,0.958834,True,Chihuahua,0.0240992,True,Chow,0.00394105,True,dog
727314416056803329,2016-05-03 01:50:44+00:00,This pupper was about to explain where that dirt came from but then decided against it. 11/10 https://t.co/SbaelU6zRs,11.0,10.0,None,pupper,3623,834,Twitter for iPhone,Toy Poodle,0.827469,True,Miniature Poodle,0.16076,True,Tibetan Terrier,0.00173075,True,dog
727286334147182592,2016-05-02 23:59:09+00:00,I swear to god if we get sent another Blue Madagascan Peacock we'll deactivate. We 👏 Only 👏 Rate 👏 Dogs... 9/10 https://t.co/bbta2Q4URK,9.0,10.0,None,,3324,920,Twitter for iPhone,Bonnet,0.14644,False,Sock,0.083091,False,Chihuahua,0.0705542,True,hybrid
727175381690781696,2016-05-02 16:38:15+00:00,This is Karll. He just wants to go kayaking. 10/10 please someone take Karll kayaking already https://t.co/vXLkvyNQHp,10.0,10.0,Karll,,4209,1540,Twitter for iPhone,Flat-Coated Retriever,0.656463,True,Great Dane,0.0847658,True,Labrador Retriever,0.0589085,True,dog
726935089318363137,2016-05-02 00:43:25+00:00,This is Sprout. He's just precious af. 12/10 I'd do anything for Sprout https://t.co/DxlX1yTVYY,12.0,10.0,Sprout,,7496,2738,Twitter for iPhone,Teddy,0.821615,False,Toy Poodle,0.083749,True,Lakeland Terrier,0.033318,True,hybrid
726887082820554753,2016-05-01 21:32:40+00:00,This is Blitz. He's a new dad struggling to cope mentally with the pressures of being a father. Sick shades 10/10 https://t.co/2AVcJ2BZsy,10.0,10.0,Blitz,,4195,1677,Twitter for iPhone,Soft-Coated Wheaten Terrier,0.5159189999999999,True,Irish Terrier,0.162655,True,Chesapeake Bay Retriever,0.125182,True,dog
726828223124897792,2016-05-01 17:38:46+00:00,This is Bloop. He's a Phoenician Winnebago. Tongue is just wow. That box is all he has (tragic). 12/10 would caress https://t.co/DWNrPPXgHA,12.0,10.0,Bloop,,3882,1124,Twitter for iPhone,Miniature Pinscher,0.2553269999999999,True,Border Terrier,0.181279,True,Labrador Retriever,0.125185,True,dog
726224900189511680,2016-04-30 01:41:23+00:00,I'm getting super heckin frustrated with you all sending in non canines like this ostrich. We only rate dogs... 9/10 https://t.co/Rgbni2Ns8z,9.0,10.0,None,,4811,1302,Twitter for iPhone,Standard Poodle,0.261112,True,Cocker Spaniel,0.0947852,True,Bucket,0.0699463999999999,False,hybrid
725842289046749185,2016-04-29 00:21:01+00:00,This is Colby. He's currently regretting all those times he shook your hand for an extra treat. 12/10 https://t.co/vtVHtKFtBH,12.0,10.0,Colby,,7691,2970,Twitter for iPhone,Toy Poodle,0.420463,True,Miniature Poodle,0.13264,True,Chesapeake Bay Retriever,0.121523,True,dog
725786712245440512,2016-04-28 20:40:11+00:00,Say hello to Lillie. She's a Rutabagan Floofem. Poor pupper ate and then passed out. 11/10 relatable af https://t.co/uIdGqug9rw,11.0,10.0,Lillie,pupper,4537,1527,Twitter for iPhone,Chow,0.335761,True,Samoyed,0.167173,True,Kuvasz,0.145715,True,dog
725729321944506368,2016-04-28 16:52:08+00:00,This is Lola. She's a Butternut Splishnsplash. They are known to be ferocious af. 12/10 would absolutely still pet https://t.co/adQt5a6TZU,12.0,10.0,Lola,,5646,2009,Twitter for iPhone,Boxer,0.599076,True,Bull Mastiff,0.177318,True,French Bulldog,0.141461,True,dog
724983749226668032,2016-04-26 15:29:30+00:00,This is Fred-Rick. He dabbles in parkour. The elevation gives him power. 12/10 hopefully visiting a mailbox near you https://t.co/qFqLtudIiD,12.0,10.0,Fred,,4040,1462,Twitter for iPhone,Golden Retriever,0.67575,True,Great Pyrenees,0.0951679,True,Cocker Spaniel,0.0760429,True,dog
724771698126512129,2016-04-26 01:26:53+00:00,Nothin better than a doggo and a sunset. 11/10 https://t.co/JlFqOhrHEs,11.0,10.0,None,doggo,2593,725,Twitter for iPhone,German Short-Haired Pointer,0.835491,True,Bluetick,0.058788,True,English Setter,0.0372083,True,dog
724405726123311104,2016-04-25 01:12:38+00:00,This is Ashleigh. She's having Coachella withdrawals. Didn't even go tho. 10/10 stay strong pupper https://t.co/nRUaKWnJfH,10.0,10.0,Ashleigh,pupper,5800,1847,Twitter for iPhone,Golden Retriever,0.240695,True,Cocker Spaniel,0.202444,True,Feather Boa,0.159348,False,hybrid
724049859469295616,2016-04-24 01:38:33+00:00,This is Kreggory. He just took a look at his student debt. 10/10 can't even comprehend it https://t.co/XTsZTgilnT,10.0,10.0,Kreggory,,4738,1984,Twitter for iPhone,Border Collie,0.581835,True,Collie,0.344588,True,Shetland Sheepdog,0.0435842,True,dog
